gid,id_punto,fkid,data,codice_campagna,secco,prodotto,spessore_prodotto,quota_falda,soggiacenza,quota_ref,riferimento_soggiacenza,fonte,note
7011,PO015146NU1534,78,1998-03-01,,no,,,120.66,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7012,PO015146NU1534,78,1998-04-01,,no,,,120.36,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7013,PO015146NU1534,78,1998-05-01,,no,,,120.36,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7014,PO015146NU1534,78,1998-06-01,,no,,,120.56,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7015,PO015146NU1534,78,1998-07-01,,no,,,120.86,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7016,PO015146NU1534,78,1998-08-01,,no,,,121.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7017,PO015146NU1534,78,1998-09-01,,no,,,121.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7018,PO015146NU1534,78,1998-10-01,,no,,,121.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7019,PO015146NU1534,78,1998-11-01,,no,,,121.16,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7020,PO015146NU1534,78,1998-12-01,,no,,,120.86,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7021,PO015146NU1534,78,1999-01-01,,no,,,120.86,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7022,PO015146NU1534,78,1999-02-01,,no,,,120.66,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7023,PO015146NU1534,78,1999-03-01,,no,,,120.36,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7024,PO015146NU1534,78,1999-04-01,,no,,,120.31,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7025,PO015146NU1534,78,1999-05-01,,no,,,119.76,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7026,PO015146NU1534,78,1999-06-01,,no,,,120.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7027,PO015146NU1534,78,1999-07-01,,no,,,119.01,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7028,PO015146NU1534,78,1999-08-01,,no,,,119.46,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7029,PO015146NU1534,78,1999-09-01,,no,,,119.66,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7030,PO015146NU1534,78,1999-10-01,,no,,,119.41,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7031,PO015146NU1534,78,1999-11-01,,no,,,119.46,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7032,PO015146NU1534,78,1999-12-01,,no,,,119.56,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7033,PO015146NU1534,78,2000-01-01,,no,,,119.26,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7034,PO015146NU1534,78,2000-02-01,,no,,,118.96,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7035,PO015146NU1534,78,2000-03-01,,no,,,119.26,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7036,PO015146NU1534,78,2000-04-01,,no,,,118.96,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7037,PO015146NU1534,78,2000-05-01,,no,,,119.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7038,PO015146NU1534,78,2000-06-01,,no,,,119.01,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7039,PO015146NU1534,78,2000-07-01,,no,,,118.66,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7040,PO015146NU1534,78,2000-08-01,,no,,,118.56,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7041,PO015146NU1534,78,2000-09-01,,no,,,118.86,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7042,PO015146NU1534,78,2000-10-01,,no,,,119.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7043,PO015146NU1534,78,2000-11-01,,no,,,118.96,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7044,PO015146NU1534,78,2000-12-01,,no,,,120.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7045,PO015146NU1534,78,2001-01-01,,no,,,120.86,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7046,PO015146NU1534,78,2001-02-01,,no,,,121.46,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7047,PO015146NU1534,78,2001-03-01,,no,,,121.26,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7048,PO015146NU1534,78,2001-04-01,,no,,,122.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7049,PO015146NU1534,78,2001-05-01,,no,,,121.96,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7050,PO015146NU1534,78,2001-06-01,,no,,,121.86,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7051,PO015146NU1534,78,2001-07-01,,no,,,121.56,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7052,PO015146NU1534,78,2001-08-01,,no,,,121.36,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7053,PO015146NU1534,78,2001-09-01,,no,,,121.66,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7054,PO015146NU1534,78,2001-10-01,,no,,,121.46,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7055,PO015146NU1534,78,2001-11-01,,no,,,121.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7056,PO015146NU1534,78,2001-12-01,,no,,,120.76,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7057,PO015146NU1534,78,2002-01-01,,no,,,120.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7058,PO015146NU1534,78,2002-02-01,,no,,,120.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7059,PO015146NU1534,78,2002-03-01,,no,,,120.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7060,PO015146NU1534,78,2002-04-01,,no,,,120.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7061,PO015146NU1534,78,2002-05-01,,no,,,120.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7062,PO015146NU1534,78,2002-06-01,,no,,,121.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7063,PO015146NU1534,78,2002-07-01,,no,,,121.3,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7064,PO015146NU1534,78,2002-08-01,,no,,,121.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7065,PO015146NU1534,78,2002-09-01,,no,,,122.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7066,PO015146NU1534,78,2002-10-01,,no,,,122.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7067,PO015146NU1534,78,2002-11-01,,no,,,121.8,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7068,PO015146NU1534,78,2002-12-01,,no,,,122.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7069,PO015146NU1534,78,2003-01-01,,no,,,132.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7070,PO015146NU1534,78,2003-02-01,,no,,,121.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7071,PO015146NU1534,78,2003-03-01,,no,,,123.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7072,PO015146NU1534,78,2003-04-01,,no,,,129.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7073,PO015146NU1534,78,2003-05-01,,no,,,134.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7074,PO015146NU1534,78,2003-06-01,,no,,,132.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7075,PO015146NU1534,78,2003-07-01,,no,,,121.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7076,PO015146NU1534,78,2003-08-01,,no,,,124.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7077,PO015146NU1534,78,2003-09-01,,no,,,129.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7078,PO015146NU1534,78,2003-10-01,,no,,,134.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7079,PO015146NU1534,78,2003-11-01,,no,,,132.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7080,PO015146NU1534,78,2003-12-01,,no,,,121.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7081,PO015146NU1534,78,2004-01-01,,no,,,132.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7082,PO015146NU1534,78,2004-02-01,,no,,,122.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7083,PO015146NU1534,78,2004-03-01,,no,,,125.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7084,PO015146NU1534,78,2004-04-01,,no,,,129.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7085,PO015146NU1534,78,2004-05-01,,no,,,134.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7086,PO015146NU1534,78,2004-06-01,,no,,,132.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7087,PO015146NU1534,78,2004-07-01,,no,,,121.8,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7088,PO015146NU1534,78,2004-08-01,,no,,,125.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7089,PO015146NU1534,78,2004-09-01,,no,,,132.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7090,PO015146NU1534,78,2004-10-01,,no,,,135.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7091,PO015146NU1534,78,2004-11-01,,no,,,132.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7092,PO015146NU1534,78,2004-12-01,,no,,,122.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7093,PO015146NU1534,78,2005-01-01,,no,,,132.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7094,PO015146NU1534,78,2005-02-01,,no,,,120.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7095,PO015146NU1534,78,2005-03-01,,no,,,124.4,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7096,PO015146NU1534,78,2005-04-01,,no,,,128.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7097,PO015146NU1534,78,2005-05-01,,no,,,134.7,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7098,PO015146NU1534,78,2005-06-01,,no,,,131.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7099,PO015146NU1534,78,2005-07-01,,no,,,120.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7100,PO015146NU1534,78,2005-08-01,,no,,,124.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7101,PO015146NU1534,78,2005-09-01,,no,,,128.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7102,PO015146NU1534,78,2005-10-01,,no,,,132.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7103,PO015146NU1534,78,2005-11-01,,no,,,132.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7104,PO015146NU1534,78,2005-12-01,,no,,,120.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7105,PO015146NU1534,78,2006-01-01,,no,,,132.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7106,PO015146NU1534,78,2006-02-01,,no,,,120.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7107,PO015146NU1534,78,2006-03-01,,no,,,124.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7108,PO015146NU1534,78,2006-04-01,,no,,,128.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7109,PO015146NU1534,78,2006-05-01,,no,,,134.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7110,PO015146NU1534,78,2006-06-01,,no,,,132.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7111,PO015146NU1534,78,2006-07-01,,no,,,120.1,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7112,PO015146NU1534,78,2006-08-01,,no,,,124.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7113,PO015146NU1534,78,2006-09-01,,no,,,128.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7114,PO015146NU1534,78,2006-10-01,,no,,,134.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7115,PO015146NU1534,78,2006-11-01,,no,,,132.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7116,PO015146NU1534,78,2006-12-01,,no,,,120.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7117,PO015146NU1534,78,2007-01-01,,no,,,118.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7118,PO015146NU1534,78,2007-02-01,,no,,,118.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7119,PO015146NU1534,78,2007-03-01,,no,,,118.3,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7120,PO015146NU1534,78,2007-04-01,,no,,,117.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7121,PO015146NU1534,78,2007-05-01,,no,,,117.6,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7122,PO015146NU1534,78,2007-06-01,,no,,,117.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7123,PO015146NU1534,78,2007-07-01,,no,,,117.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7124,PO015146NU1534,78,2007-08-01,,no,,,117.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7125,PO015146NU1534,78,2007-09-01,,no,,,117.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7126,PO015146NU1534,78,2007-10-01,,no,,,117.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7127,PO015146NU1534,78,2007-11-01,,no,,,117.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7128,PO015146NU1534,78,2007-12-01,,no,,,117.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7129,PO015146NU1534,78,2008-01-01,,no,,,117.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7130,PO015146NU1534,78,2008-02-01,,no,,,117.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7131,PO015146NU1534,78,2008-03-01,,no,,,117.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7132,PO015146NU1534,78,2008-04-01,,no,,,117.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7133,PO015146NU1534,78,2008-05-01,,no,,,117.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7134,PO015146NU1534,78,2008-06-01,,no,,,117.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7135,PO015146NU1534,78,2008-07-01,,no,,,117.8,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7136,PO015146NU1534,78,2008-08-01,,no,,,118.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7137,PO015146NU1534,78,2008-09-01,,no,,,117.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7138,PO015146NU1534,78,2008-10-01,,no,,,117.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7139,PO015146NU1534,78,2008-11-01,,no,,,117.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7140,PO015146NU1534,78,2008-12-01,,no,,,117.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7141,PO015146NU1534,78,2009-01-01,,no,,,118.5,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7142,PO015146NU1534,78,2009-02-01,,no,,,118.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7143,PO015146NU1534,78,2009-03-01,,no,,,118.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7144,PO015146NU1534,78,2009-04-01,,no,,,119.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7145,PO015146NU1534,78,2009-05-01,,no,,,119.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7146,PO015146NU1534,78,2009-06-01,,no,,,119.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7147,PO015146NU1534,78,2009-07-01,,no,,,119.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7148,PO015146NU1534,78,2009-08-01,,no,,,119.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7149,PO015146NU1534,78,2009-09-01,,no,,,119.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7150,PO015146NU1534,78,2009-10-01,,no,,,120.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7151,PO015146NU1534,78,2009-11-01,,no,,,119.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7152,PO015146NU1534,78,2009-12-01,,no,,,119.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7153,PO015146NU1534,78,2010-01-01,,no,,,120.16,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7154,PO015146NU1534,78,2010-02-01,,no,,,120.16,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7155,PO015146NU1534,78,2010-03-01,,no,,,120.36,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7156,PO015146NU1534,78,2010-04-01,,no,,,120.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7157,PO015146NU1534,78,2010-05-01,,no,,,120.61,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7158,PO015146NU1534,78,2010-06-01,,no,,,121.51,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7159,PO015146NU1534,78,2010-07-01,,no,,,121.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7160,PO015146NU1534,78,2010-08-01,,no,,,121.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7161,PO015146NU1534,78,2010-09-01,,no,,,121.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7162,PO015146NU1534,78,2010-10-01,,no,,,121.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7163,PO015146NU1534,78,2010-11-01,,no,,,121.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7164,PO015146NU1534,78,2010-12-01,,no,,,122.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7165,PO015146NU1534,78,2011-01-01,,no,,,121.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7166,PO015146NU1534,78,2011-02-01,,no,,,123.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7167,PO015146NU1534,78,2011-03-01,,no,,,123.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7168,PO015146NU1534,78,2011-04-01,,no,,,124.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7169,PO015146NU1534,78,2011-05-01,,no,,,123.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7170,PO015146NU1534,78,2011-06-01,,no,,,123.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7171,PO015146NU1534,78,2011-07-01,,no,,,123.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7172,PO015146NU1534,78,2011-08-01,,no,,,124.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7173,PO015146NU1534,78,2011-09-01,,no,,,124.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7174,PO015146NU1534,78,2011-10-01,,no,,,123.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7175,PO015146NU1534,78,2011-11-01,,no,,,123.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7176,PO015146NU1534,78,2011-12-01,,no,,,123.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7177,PO015146NU1534,78,2012-01-01,,no,,,123.61,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7178,PO015146NU1534,78,2012-02-01,,no,,,123.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7179,PO015146NU1534,78,2012-03-01,,no,,,123.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7180,PO015146NU1534,78,2012-04-01,,no,,,123.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7181,PO015146NU1534,78,2012-05-01,,no,,,122.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7182,PO015146NU1534,78,2012-06-01,,no,,,122.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7183,PO015146NU1534,78,2012-07-01,,no,,,123.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7184,PO015146NU1534,78,2012-08-01,,no,,,123.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7185,PO015146NU1534,78,2012-09-01,,no,,,123.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7186,PO015146NU1534,78,2012-10-01,,no,,,123.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7187,PO015146NU1534,78,2012-11-01,,no,,,124.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7188,PO015146NU1534,78,2012-12-01,,no,,,123.8,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7189,PO015146NU1534,78,2013-01-01,,no,,,123.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7190,PO015146NU1534,78,2013-02-01,,no,,,123.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7191,PO015146NU1534,78,2013-03-01,,no,,,123.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7192,PO015146NU1534,78,2013-04-01,,no,,,124.15,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7193,PO015146NU1534,78,2013-05-01,,no,,,124.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7194,PO015146NU1534,78,2013-06-01,,no,,,124.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7195,PO015146NU1534,78,2013-07-01,,no,,,124.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7196,PO015146NU1534,78,2013-08-01,,no,,,124.7,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7197,PO015146NU1534,78,2013-09-01,,no,,,124.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7198,PO015146NU1534,78,2013-10-01,,no,,,124.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7199,PO015146NU1534,78,2013-11-01,,no,,,124.5,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7200,PO015146NU1534,78,2013-12-01,,no,,,124.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7201,PO015146NU1534,78,2014-01-01,,no,,,125.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7202,PO015146NU1534,78,2014-02-01,,no,,,125.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7203,PO015146NU1534,78,2014-03-01,,no,,,126.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7204,PO015146NU1534,78,2014-04-01,,no,,,125.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7205,PO015146NU1534,78,2014-05-01,,no,,,126.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7206,PO015146NU1534,78,2014-06-01,,no,,,126.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7207,PO015146NU1534,78,2014-07-01,,no,,,126.25,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7208,PO015146NU1534,78,2014-08-01,,no,,,126.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7209,PO015146NU1534,78,2014-09-01,,no,,,127.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7210,PO015146NU1534,78,2014-10-01,,no,,,126.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7211,PO015146NU1534,78,2014-11-01,,no,,,127.55,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7212,PO015146NU1534,78,2014-12-01,,no,,,127.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7213,PO015146NU1534,78,2015-01-01,,no,,,127.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7214,PO015146NU1534,78,2015-02-01,,no,,,127.45,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7215,PO015146NU1534,78,2015-03-01,,no,,,127.7,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7216,PO015146NU1534,78,2015-04-01,,no,,,126.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7217,PO015146NU1534,78,2015-05-01,,no,,,126.65,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7218,PO015146NU1534,78,2015-06-01,,no,,,127.7,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7219,PO015146NU1534,78,2015-07-01,,no,,,126.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7220,PO015146NU1534,78,2015-08-01,,no,,,126.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7221,PO015146NU1534,78,2015-09-01,,no,,,126.9,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7222,PO015146NU1534,78,2015-10-01,,no,,,126.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7223,PO015146NU1534,78,2015-11-01,,no,,,126.7,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7224,PO015146NU1534,78,2015-12-01,,no,,,126.35,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7225,PO015146NU1534,78,2016-01-01,,no,,,125.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7226,PO015146NU1534,78,2016-02-01,,no,,,125.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7227,PO015146NU1534,78,2016-03-01,,no,,,125.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7228,PO015146NU1534,78,2016-05-01,,no,,,125.9,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7229,PO015146NU1534,78,2016-06-01,,no,,,125.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7230,PO015146NU1534,78,2016-07-01,,no,,,125.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7231,PO015146NU1534,78,2016-08-01,,no,,,125.95,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7232,PO015146NU1534,78,2016-09-01,,no,,,126.2,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7233,PO015146NU1534,78,2016-11-01,,no,,,126.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7234,PO015146NU1534,78,2017-04-01,,no,,,124.92,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7235,PO015146NU1534,78,2017-05-01,,no,,,124.99,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7236,PO015146NU1534,78,2017-09-01,,no,,,125.01,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7237,PO015146NU1534,78,2017-10-01,,no,,,124.93,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7238,PO015146NU1534,78,2017-11-01,,no,,,124.81,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7239,PO015146NU1534,78,2017-12-01,,no,,,124.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7240,PO015146NU1534,78,2018-01-01,,no,,,124.2,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7241,PO015146NU1534,78,2018-02-01,,no,,,123.97,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7242,PO015146NU1534,78,2018-03-01,,no,,,123.85,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7243,PO015146NU1534,78,2018-04-01,,no,,,124.06,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7244,PO015146NU1534,78,2018-05-01,,no,,,124.08,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7245,PO015146NU1534,78,2018-06-01,,no,,,124.05,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7246,PO015146NU1534,78,2018-07-01,,no,,,123.75,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7247,PO015146NU1534,78,2018-08-01,,no,,,124.22,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7248,PO015146NU1534,78,2018-09-01,,no,,,124.32,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7249,PO015146NU1534,78,2018-10-01,,no,,,124.03,,138.95,non noto,PTUA2022-PTUA2003-FOG,
7250,PO015146NU1534,78,2018-11-01,,no,,,124.32,,138.95,non noto,PTUA2022-PTUA2003-FOG,
