CODICE_SIF,CODICE_PP,PROVINCIA,COMUNE,DITTA_INDIRIZZO,DENOMINAZIONE,TIPO,X,Y,Z_BOCCA_POZZO,MOD_COORDINATE,FONTE_COORDINATE,PROFONDITA,FILTRI_DA,FILTRI_A,MODIFICAFILTRI_PROFONDITA,FILTRI,QUOTA_DTM,BASE_A_SLM,BASE_B_SLM,BASE_ISS_SLM,BASE_ISI_SLM,TIPO_FALDA,CLASSIFICAZIONE_POLITECNICO,CLASSIFICAZIONE_EUPOLIS,SCHEDA_STRATIGRAFICA,LIVELLI_FALDA,N_PRATICA_AGISCO,FONTE
0152200166,PO015220NRA231,MI,TREZZANO SUL NAVIGLIO,Electroplating Via Pier della Francesca 25,,PIEZOMETRO,1504357,5029694,,,,ND,ND,ND,,,115.77,79.94795,-1.81925,70.38351,-2.60241,SEPARATA,A,DUBBIO,,,,progPLUMES
0152200174,PO015220NUA204,MI,TREZZANO SUL NAVIGLIO,Ditta Saratoga,,PIEZOMETRO,1504562,5029600,,,,15,2,15.00,,,115.76,78.26458,-3.02779,70.00554,-3.85497,SEPARATA,A,ISS,,,,progPLUMES
0152200175,PO015220NUA205,MI,TREZZANO SUL NAVIGLIO,"Micropiezometro Mpz 30 - Via Edison, 64 (c/o ditta Gobbetto)",,PIEZOMETRO,1504590,5029564,,,,15,2,15.00,,,115.75,77.69415,-3.26074,70.00554,-3.85497,SEPARATA,A,ISS,,,,progPLUMES
0152200176,PO015220NUA206,MI,TREZZANO SUL NAVIGLIO,"Micropiezometro Mpz 31 - Via Edison, 64 (c/o ditta Gobbetto)",,PIEZOMETRO,1504608,5029540,,,,14,2,14.00,,,115.7,77.66806,-3.49391,69.8769,-4.0499,SEPARATA,A,ISS,,,,progPLUMES
0152200197,PO015220NRA188,MI,TREZZANO SUL NAVIGLIO,Pz3 - Via Metastasio ProprietÓ Pigiemme,,PIEZOMETRO,1504410.46,5029581.25,,,,15,ND,ND,,,115.62,79.6902,-2.60039,70.00554,-3.85497,SEPARATA,A,ISS,,,,progPLUMES
0152200198,PO015220NRA187,MI,TREZZANO SUL NAVIGLIO,"PZ4 - via Metastasio, proprietÓ Pigiemme",,PIEZOMETRO,1504428.51,5029582.73,,,,15,ND,ND,,,115.62,79.50945,-2.67107,70.00554,-3.85497,SEPARATA,A,ISS,,,,progPLUMES
0152200203,PO015220NRA190,MI,TREZZANO SUL NAVIGLIO,Ditta Kara Via Metastasio,,PIEZOMETRO,1504452.43,5029572.29,,,,15,ND,ND,,,115.6,79.31878,-2.90204,70.00554,-3.85497,SEPARATA,A,ISS,,,,progPLUMES
0152200204,PO015220NRA191,MI,TREZZANO SUL NAVIGLIO,Ditta Kara Via Metastasio,,PIEZOMETRO,1504425.79,5029559.31,,,,15,ND,ND,,,115.59,79.49053,-2.83098,70.00554,-3.85497,SEPARATA,A,ISS,,,,progPLUMES
0152090090,209090,MI,SESTO SAN GIOVANNI,IRITECNA / Breda /via Granelli - -Cimimontubi (via Carducci. 55),,POZZO,1517045,5041932,138.9,,,70,40,70.00,,,138.96,111.16016,49.46331,97.70114,52.16879,TRANSIZIONE,B,ISI,,,,progPLUMES
0152090119,PO015209NRA656,MI,SESTO SAN GIOVANNI,EDISON  SPA - SONDEL - V.LE ITALIA 588 ,POZZO N 3,POZZO,1519795.00,5043352.00,,,DA DB ACCESS,84.00,18.00,82.00,SI,MULTIPLO,143.16,117.66,47.71,96.55,54.69,INDISTINTA,A+B,ISS+ISI,Log Stratigrafici\0152090119.pdf,ASSENTE,MI209.0033,MIND
0152090122,PO015209NRA657,MI,SESTO SAN GIOVANNI,EDISONSondel - ex Falck (viale Italia. 588)-Area Edison PZ 4 bis,,POZZO,1519748,5043120,,,,66.4,52,66.40,,,138.21,113.03107,44.94379,96.09509,57.71635,INDISTINTA,B,ISI,,,,progPLUMES
0152090186,209186,MI,SESTO SAN GIOVANNI,Via Podgora/L. da Vinci,,POZZO,1517812,5043260,145,,,89,83,89.00,,,144.25,106.70473,54.4482,98.87109,59.53303,INDISTINTA,B,ISI,,,,progPLUMES
0152090432,209432,MI,SESTO SAN GIOVANNI,via Gramsci - Area Vulcano (I),,POZZO,1519434,5044260,148,,,85,75,85.00,,,148.47,124.13474,61.99397,98.94849,62.49384,INDISTINTA,B,ISI,,,,progPLUMES
0152090433,209433,MI,SESTO SAN GIOVANNI,via Gramsci - Area Vulcano (II),,POZZO,1519420,5044165,,,,180,132,174.00,,,148.66,124.21096,60.45523,98.51317,61.76333,INDISTINTA,C,ISP,,,,progPLUMES
0152100001,PO0152100U0001,MI,SETTALA,AMIACQUE - STR. CASSINETTA - LOC.PREMENUGO,,POZZO,1529850,5035310,109.3,,,72.1,35.6,72.10,,,109.15,72.53284,3.77019,65.49528,-0.04778,SEPARATA,B,ISS+ISI,,,,progPLUMES
0152100002,PO0152100U0002,MI,SETTALA,C.A.P. - C.NA OSIO - LOC.CALEPPIO,,POZZO,1530883,5030465,99.93,,,67.5,28.5,67.50,,,99.07,40.28041,-29.05911,47.77066,-37.43362,SEPARATA,A+B,ISS+ISI,,,,progPLUMES
0152100003,PO0152100U0003,MI,SETTALA,AMIACQUE - VIA BUOZZI - INDUSTRIE - CALEPPIO,,POZZO,1530059,5031952,102.18,,,80.5,32,80.50,,,100.87,40.24311,-24.77079,57.7562,-28.32143,SEPARATA,A+B,ISS+ISI,,,,progPLUMES
0152100022,PO015210NR0022,MI,SETTALA,"PASSERINI F.LLI  FLORICOLTURA - SS 415 NUOVA PAULLESE  KM.9,7",,POZZO,1529750,5030690,,,,40,11,13.00,,,98.76,41.35006,-29.81968,52.06882,-36.37674,SEPARATA,A,ISS,,,,progPLUMES
0152100036,PO015210NR0036,MI,SETTALA,CUCIRINI TRE STELLE SPA - VIA GOBETTI 12  POZZO 1,,POZZO,1530520,5030730,,,,100,36,85.00,,,98.78,42.47865,-28.73564,50.08683,-36.2439,SEPARATA,A+B,ISS+ISI,,,,progPLUMES
0152100054,PO015210NR0054,MI,SETTALA,STILMAS SPA - V.LE DELLE INDUSTRIE 12 CALEPPIO,,POZZO,1529930,5032820,,,,ND,ND,ND,,,103.25,42.24484,-18.52257,60.47723,-20.35717,SEPARATA,DUBBIO,DUBBIO,,,,progPLUMES
0152290025,PO015229NRA030,MI,VANZAGO,,,PIEZOMETRO,1498897.85,5039741.02,,,,35,10,35.00,,,155.27,110.69231,75.35367,99.5767,56.44438,INDISTINTA,A,ISS,,,,progPLUMES
0152290026,PO015229NRA029,MI,VANZAGO,,,PIEZOMETRO,1498503.95,5039825.41,,,,35,10,35.00,,,154.56,110.43988,75.41063,100.44472,56.60794,INDISTINTA,A,ISS,,,,progPLUMES
0152100082,PO015210NR0082,MI,SETTALA,CASNEDI  F.LLI - C.NA MEDA-LOC PREMENUGO,,POZZO,1529280,5036570,,,,8,6,8.00,,,113.36,75.85682,16.91015,70.89403,11.02437,SEPARATA,A,ISS,,,,progPLUMES
0152100088,PO015210NR0088,MI,SETTALA,SIGNORELLI ALFREDO/GIUSEPPE - C.NA CASTELLO - POZZO STALLA LOC. PREMENUGO,,POZZO,1529130,5034350,,,,ND,ND,ND,,,107.38,68.48003,-9.23196,62.74049,-9.97464,SEPARATA,DUBBIO,DUBBIO,,,,progPLUMES
0152100102,PO015210NR0102,MI,SETTALA,AZ.AGR. DE PONTI - C.NA GAITA,,POZZO,1530268,5031855,,,,30,10,30.00,,,101.04,41.07652,-24.70459,57.26085,-28.11465,SEPARATA,A,ISS,,,,progPLUMES
0152100121,PO015210NR0121,MI,SETTALA,MERONI GIUSEPPE E SEGALE NAZARENA - C.NA MOSTINO,,POZZO,1530690,5033240,,,,8,6,8.00,,,103.85,46.64604,-17.24259,60.81124,-16.63002,SEPARATA,A,ISS,,,,progPLUMES
0152100141,PO015210NR0141,MI,SETTALA,GIUPPONI F.LLI - C.NA BOSCANA,,POZZO,1529580,5032920,,,,ND,ND,ND,,,103.62,45.13924,-19.73813,60.36021,-20.98709,SEPARATA,DUBBIO,DUBBIO,,,,progPLUMES
0152100190,PO0152100U0190,MI,SETTALA,Via Cerca - SP 39,,POZZO,1529985,5031765,,,,101.5,53.5,101.50,,,100.39,40.61827,-25.53225,57.23734,-30.01209,SEPARATA,A+B,ISI,,,,progPLUMES
0152100229,PO015210NR0229,MI,SETTALA,"PZ EXT 25  HENKEL - Via Don Minzoni,",,POZZO,1530791,5035272,,,,ND,ND,ND,,,109.07,72.11907,5.15676,66.35454,0.30948,SEPARATA,DUBBIO,DUBBIO,,,,progPLUMES
0152370084,PO015237NR0084,MI,VIGNATE,SOLAI VARESE SRL  EX S.I.P.C. - VIA MOLINA 76,,,1530342,5038820,,,,ND,ND,ND,,,122.51,92.51929,43.54659,80.53892,35.49865,TRANSIZIONE,DUBBIO,DUBBIO,,,,progPLUMES
0152100267,PO0152100U0267,MI,SETTALA,Premenugo,,POZZO,1529845,5035325,,,,127.5,86.5,127.50,,,109.16,72.4639,3.69289,65.49528,-0.04778,SEPARATA,B+C,ISI+ISP,,,,progPLUMES
