PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr [m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
CO,BINAGO,PO0130230U0003,07/11/2014,372.084,soggiacenza statica,8.76,363.324
CO,BINAGO,PO0130230U0003,05/12/2014,372.084,soggiacenza statica,6.76,365.324
CO,BINAGO,PO0130230U0003,09/01/2015,372.084,soggiacenza statica,7.89,364.194
CO,BINAGO,PO0130230U0003,10/02/2015,372.084,soggiacenza statica,8.16,363.924
CO,BINAGO,PO0130230U0003,06/03/2015,372.084,soggiacenza statica,8.2,363.884
CO,BINAGO,PO0130230U0003,08/05/2015,372.084,soggiacenza statica,8.9,363.184
CO,BINAGO,PO0130230U0003,09/06/2015,372.084,soggiacenza statica,8.84,363.244
CO,BINAGO,PO0130230U0003,06/07/2015,372.084,soggiacenza statica,8.45,363.634
CO,BINAGO,PO0130230U0003,05/08/2015,372.084,soggiacenza statica,9.12,362.964
CO,BINAGO,PO0130230U0003,07/09/2015,372.084,soggiacenza statica,9.45,362.634
CO,BINAGO,PO0130230U0003,07/10/2015,372.084,soggiacenza statica,9.41,362.674
CO,BINAGO,PO0130230U0003,06/11/2015,372.084,soggiacenza statica,8.7,363.384
CO,BINAGO,PO0130230U0003,09/12/2015,372.084,soggiacenza statica,9.28,362.804
CO,BINAGO,PO0130230U0003,11/01/2016,372.084,soggiacenza statica,9.58,362.504
CO,BINAGO,PO0130230U0003,05/02/2016,372.084,soggiacenza statica,9.77,362.314
CO,BINAGO,PO0130230U0003,04/03/2016,372.084,soggiacenza statica,9.6,362.484
CO,BINAGO,PO0130230U0003,06/04/2016,372.084,soggiacenza statica,9,363.084
CO,BINAGO,PO0130230U0003,06/05/2016,372.084,soggiacenza statica,9.46,362.624
CO,BINAGO,PO0130230U0003,08/06/2016,372.084,soggiacenza statica,8.55,363.534
CO,BINAGO,PO0130230U0003,12/07/2016,372.084,soggiacenza statica,8.61,363.474
CO,BINAGO,PO0130230U0003,05/08/2016,372.084,soggiacenza statica,8.72,363.364
CO,BINAGO,PO0130230U0003,05/09/2016,372.084,soggiacenza statica,9.07,363.014
CO,BINAGO,PO0130230U0003,05/10/2016,372.084,soggiacenza statica,9.23,362.854
CO,BINAGO,PO0130230U0003,04/11/2016,372.084,soggiacenza statica,9.08,363.004
CO,BINAGO,PO0130230U0003,07/12/2016,372.084,soggiacenza statica,9.08,363.004
CO,BINAGO,PO0130230U0003,12/01/2017,372.084,soggiacenza statica,8.8,363.284
CO,BINAGO,PO0130230U0003,07/02/2017,372.084,soggiacenza statica,9.23,362.854
CO,BINAGO,PO0130230U0003,07/03/2017,372.084,soggiacenza statica,9.35,362.734
CO,BINAGO,PO0130230U0003,06/04/2017,372.084,soggiacenza statica,9.43,362.654
CO,BINAGO,PO0130230U0003,05/05/2017,372.084,soggiacenza statica,9.43,362.654
CO,BINAGO,PO0130230U0003,07/06/2017,372.084,soggiacenza statica,9.47,362.614
CO,BINAGO,PO0130230U0003,05/07/2017,372.084,soggiacenza statica,9.08,363.004
CO,BINAGO,PO0130230U0003,07/08/2017,372.084,soggiacenza statica,9.33,362.754
CO,BINAGO,PO0130230U0003,06/09/2017,372.084,soggiacenza statica,9.53,362.554
CO,BINAGO,PO0130230U0003,06/10/2017,372.084,soggiacenza statica,9.63,362.454
CO,BINAGO,PO0130230U0003,10/11/2017,372.084,soggiacenza statica,9.91,362.174
CO,BINAGO,PO0130230U0003,19/12/2017,372.084,soggiacenza statica,10.08,362.004
CO,BINAGO,PO0130230U0003,09/01/2018,372.084,soggiacenza statica,9.91,362.174
CO,BINAGO,PO0130230U0003,08/02/2018,372.084,soggiacenza statica,9.58,362.504
CO,BINAGO,PO0130230U0003,08/03/2018,372.084,soggiacenza statica,9.86,362.224
CO,BINAGO,PO0130230U0003,06/04/2018,372.084,soggiacenza statica,9.16,362.924
CO,BINAGO,PO0130230U0003,09/05/2018,372.084,soggiacenza statica,8.65,363.434
CO,BINAGO,PO0130230U0003,11/06/2018,372.084,soggiacenza statica,8.79,363.294
CO,BINAGO,PO0130230U0003,06/07/2018,372.084,soggiacenza statica,8.92,363.164
CO,BINAGO,PO0130230U0003,08/08/2018,372.084,soggiacenza statica,9.31,362.774
CO,BINAGO,PO0130230U0003,04/09/2018,372.084,soggiacenza statica,9.51,362.574
CO,BINAGO,PO0130230U0003,05/10/2018,372.084,soggiacenza statica,9.01,363.074
CO,BINAGO,PO0130230U0003,07/11/2018,372.084,soggiacenza statica,9.74,362.344
CO,BINAGO,PO0130230U0003,06/12/2018,372.084,soggiacenza statica,9.23,362.854
CO,BINAGO,PO0130230U0003,07/01/2019,372.084,soggiacenza statica,9.65,362.434
CO,BINAGO,PO0130230U0003,06/02/2019,372.084,soggiacenza statica,10.04,362.044
CO,BINAGO,PO0130230U0003,08/03/2019,372.084,soggiacenza statica,10.29,361.794
CO,BINAGO,PO0130230U0003,08/04/2019,372.084,soggiacenza statica,10.51,361.574
CO,BINAGO,PO0130230U0003,07/05/2019,372.084,soggiacenza statica,10.32,361.764
CO,BINAGO,PO0130230U0003,05/06/2019,372.084,soggiacenza statica,10.23,361.854
CO,BINAGO,PO0130230U0003,08/07/2019,372.084,soggiacenza statica,10.53,361.554
CO,BINAGO,PO0130230U0003,07/08/2019,372.084,soggiacenza statica,10.75,361.334
CO,BINAGO,PO0130230U0003,06/09/2019,372.084,soggiacenza statica,10.76,361.324
CO,BINAGO,PO0130230U0003,07/10/2019,372.084,soggiacenza statica,10.96,361.124
CO,BINAGO,PO0130230U0003,07/11/2019,372.084,soggiacenza statica,10.68,361.404
CO,BINAGO,PO0130230U0003,09/12/2019,372.084,soggiacenza statica,8.4,363.684
CO,BINAGO,PO0130230U0003,09/01/2020,372.084,soggiacenza statica,7.8,364.284
CO,BINAGO,PO0130230U0003,06/02/2020,372.084,soggiacenza statica,8.62,363.464
CO,BINAGO,PO0130230U0003,06/03/2020,372.084,soggiacenza statica,9.17,362.914
CO,BINAGO,PO0130230U0003,07/04/2020,372.084,soggiacenza statica,9.54,362.544
CO,BINAGO,PO0130230U0003,07/05/2020,372.084,soggiacenza statica,9.8,362.284
CO,BINAGO,PO0130230U0003,18/06/2020,372.084,soggiacenza statica,8.88,363.204
CO,BINAGO,PO0130230U0003,13/07/2020,372.084,soggiacenza statica,8.99,363.094
CO,BINAGO,PO0130230U0003,06/08/2020,372.084,soggiacenza statica,9.27,362.814
CO,BINAGO,PO0130230U0003,08/09/2020,372.084,soggiacenza statica,9.28,362.804
CO,BINAGO,PO0130230U0003,06/10/2020,372.084,soggiacenza statica,9.43,362.654
CO,BINAGO,PO0130230U0003,06/11/2020,372.084,soggiacenza statica,9.02,363.064
CO,BINAGO,PO0130230U0003,09/12/2020,372.084,soggiacenza statica,9.18,362.904
CO,BREGNANO,PO0130280U0009,01/09/2001,281.548,soggiacenza statica,55.8,225.748
CO,BREGNANO,PO0130280U0009,01/02/2002,281.548,soggiacenza statica,56.5,225.048
CO,BREGNANO,PO0130280U0009,01/03/2002,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,01/04/2002,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,01/05/2002,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,01/10/2002,281.548,soggiacenza statica,54.7,226.848
CO,BREGNANO,PO0130280U0009,01/11/2002,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,01/12/2002,281.548,soggiacenza statica,56.8,224.748
CO,BREGNANO,PO0130280U0009,01/01/2003,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,01/02/2003,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,01/03/2003,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,01/04/2003,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,01/05/2003,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,01/06/2003,281.548,soggiacenza statica,58.1,223.448
CO,BREGNANO,PO0130280U0009,01/07/2003,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,01/08/2003,281.548,soggiacenza statica,58.2,223.348
CO,BREGNANO,PO0130280U0009,01/11/2003,281.548,soggiacenza statica,56.3,225.248
CO,BREGNANO,PO0130280U0009,01/12/2003,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,01/01/2004,281.548,soggiacenza statica,57.8,223.748
CO,BREGNANO,PO0130280U0009,01/02/2004,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,01/03/2004,281.548,soggiacenza statica,57.9,223.648
CO,BREGNANO,PO0130280U0009,01/04/2004,281.548,soggiacenza statica,57.6,223.948
CO,BREGNANO,PO0130280U0009,01/05/2004,281.548,soggiacenza statica,57.9,223.648
CO,BREGNANO,PO0130280U0009,01/06/2004,281.548,soggiacenza statica,58.2,223.348
CO,BREGNANO,PO0130280U0009,01/07/2004,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,01/08/2004,281.548,soggiacenza statica,58.05,223.498
CO,BREGNANO,PO0130280U0009,01/09/2004,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,01/10/2004,281.548,soggiacenza statica,57.9,223.648
CO,BREGNANO,PO0130280U0009,01/11/2004,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,01/12/2004,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,01/01/2005,281.548,soggiacenza statica,58.3,223.248
CO,BREGNANO,PO0130280U0009,01/02/2005,281.548,soggiacenza statica,58.3,223.248
CO,BREGNANO,PO0130280U0009,01/03/2005,281.548,soggiacenza statica,58.6,222.948
CO,BREGNANO,PO0130280U0009,01/05/2005,281.548,soggiacenza statica,58.9,222.648
CO,BREGNANO,PO0130280U0009,01/07/2005,281.548,soggiacenza statica,58.6,222.948
CO,BREGNANO,PO0130280U0009,01/08/2005,281.548,soggiacenza statica,58.6,222.948
CO,BREGNANO,PO0130280U0009,01/09/2005,281.548,soggiacenza statica,58.4,223.148
CO,BREGNANO,PO0130280U0009,01/11/2005,281.548,soggiacenza statica,58.6,222.948
CO,BREGNANO,PO0130280U0009,01/12/2005,281.548,soggiacenza statica,59.22,222.328
CO,BREGNANO,PO0130280U0009,01/01/2006,281.548,soggiacenza statica,59.3,222.248
CO,BREGNANO,PO0130280U0009,01/02/2006,281.548,soggiacenza statica,59.4,222.148
CO,BREGNANO,PO0130280U0009,01/03/2006,281.548,soggiacenza statica,58.95,222.598
CO,BREGNANO,PO0130280U0009,01/04/2006,281.548,soggiacenza statica,59.15,222.398
CO,BREGNANO,PO0130280U0009,01/06/2006,281.548,soggiacenza statica,59,222.548
CO,BREGNANO,PO0130280U0009,01/07/2006,281.548,soggiacenza statica,59.3,222.248
CO,BREGNANO,PO0130280U0009,01/08/2006,281.548,soggiacenza statica,59.35,222.198
CO,BREGNANO,PO0130280U0009,01/09/2006,281.548,soggiacenza statica,59.1,222.448
CO,BREGNANO,PO0130280U0009,01/10/2006,281.548,soggiacenza statica,59,222.548
CO,BREGNANO,PO0130280U0009,01/11/2006,281.548,soggiacenza statica,59,222.548
CO,BREGNANO,PO0130280U0009,17/06/2007,281.548,soggiacenza statica,59.35,222.198
CO,BREGNANO,PO0130280U0009,15/10/2007,281.548,soggiacenza statica,58.5,223.048
CO,BREGNANO,PO0130280U0009,16/11/2007,281.548,soggiacenza statica,58.7,222.848
CO,BREGNANO,PO0130280U0009,15/12/2007,281.548,soggiacenza statica,58.9,222.648
CO,BREGNANO,PO0130280U0009,15/01/2008,281.548,soggiacenza statica,58.6,222.948
CO,BREGNANO,PO0130280U0009,10/04/2008,281.548,soggiacenza statica,59.565,221.983
CO,BREGNANO,PO0130280U0009,01/08/2008,281.548,soggiacenza statica,57.67,223.878
CO,BREGNANO,PO0130280U0009,20/10/2008,281.548,soggiacenza statica,58.565,222.983
CO,BREGNANO,PO0130280U0009,11/11/2008,281.548,soggiacenza statica,58.465,223.083
CO,BREGNANO,PO0130280U0009,01/01/2009,281.548,soggiacenza statica,56,225.548
CO,BREGNANO,PO0130280U0009,01/02/2009,281.548,soggiacenza statica,56.2,225.348
CO,BREGNANO,PO0130280U0009,11/03/2009,281.548,soggiacenza statica,58.165,223.383
CO,BREGNANO,PO0130280U0009,01/04/2009,281.548,soggiacenza statica,56,225.548
CO,BREGNANO,PO0130280U0009,01/05/2009,281.548,soggiacenza statica,55.6,225.948
CO,BREGNANO,PO0130280U0009,01/06/2009,281.548,soggiacenza statica,55,226.548
CO,BREGNANO,PO0130280U0009,01/07/2009,281.548,soggiacenza statica,54.5,227.048
CO,BREGNANO,PO0130280U0009,01/08/2009,281.548,soggiacenza statica,54.6,226.948
CO,BREGNANO,PO0130280U0009,01/09/2009,281.548,soggiacenza statica,54.3,227.248
CO,BREGNANO,PO0130280U0009,01/10/2009,281.548,soggiacenza statica,57.6,223.948
CO,BREGNANO,PO0130280U0009,01/11/2009,281.548,soggiacenza statica,56.5,225.048
CO,BREGNANO,PO0130280U0009,01/12/2009,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,01/01/2010,281.548,soggiacenza statica,56.5,225.048
CO,BREGNANO,PO0130280U0009,01/02/2010,281.548,soggiacenza statica,58.2,223.348
CO,BREGNANO,PO0130280U0009,01/03/2010,281.548,soggiacenza statica,56.5,225.048
CO,BREGNANO,PO0130280U0009,01/04/2010,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,01/09/2010,281.548,soggiacenza statica,55.1,226.448
CO,BREGNANO,PO0130280U0009,01/10/2010,281.548,soggiacenza statica,55.4,226.148
CO,BREGNANO,PO0130280U0009,01/11/2010,281.548,soggiacenza statica,55.3,226.248
CO,BREGNANO,PO0130280U0009,01/12/2010,281.548,soggiacenza statica,54.1,227.448
CO,BREGNANO,PO0130280U0009,01/01/2011,281.548,soggiacenza statica,54,227.548
CO,BREGNANO,PO0130280U0009,01/02/2011,281.548,soggiacenza statica,54,227.548
CO,BREGNANO,PO0130280U0009,01/03/2011,281.548,soggiacenza statica,54.65,226.898
CO,BREGNANO,PO0130280U0009,01/04/2011,281.548,soggiacenza statica,54.6,226.948
CO,BREGNANO,PO0130280U0009,02/05/2011,281.548,soggiacenza statica,54,227.548
CO,BREGNANO,PO0130280U0009,01/06/2011,281.548,soggiacenza statica,55.5,226.048
CO,BREGNANO,PO0130280U0009,01/07/2011,281.548,soggiacenza statica,55.4,226.148
CO,BREGNANO,PO0130280U0009,01/08/2011,281.548,soggiacenza statica,55.8,225.748
CO,BREGNANO,PO0130280U0009,01/09/2011,281.548,soggiacenza statica,56.3,225.248
CO,BREGNANO,PO0130280U0009,01/10/2011,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,01/11/2011,281.548,soggiacenza statica,56.3,225.248
CO,BREGNANO,PO0130280U0009,01/12/2011,281.548,soggiacenza statica,56.5,225.048
CO,BREGNANO,PO0130280U0009,01/01/2012,281.548,soggiacenza statica,57,224.548
CO,BREGNANO,PO0130280U0009,01/02/2012,281.548,soggiacenza statica,57.3,224.248
CO,BREGNANO,PO0130280U0009,01/03/2012,281.548,soggiacenza statica,57.2,224.348
CO,BREGNANO,PO0130280U0009,01/04/2012,281.548,soggiacenza statica,57.2,224.348
CO,BREGNANO,PO0130280U0009,01/05/2012,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,01/06/2012,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,01/07/2012,281.548,soggiacenza statica,57,224.548
CO,BREGNANO,PO0130280U0009,31/08/2012,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,30/09/2012,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,31/10/2012,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,31/12/2012,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,31/01/2013,281.548,soggiacenza statica,57.5,224.048
CO,BREGNANO,PO0130280U0009,28/02/2013,281.548,soggiacenza statica,57.7,223.848
CO,BREGNANO,PO0130280U0009,31/03/2013,281.548,soggiacenza statica,57.2,224.348
CO,BREGNANO,PO0130280U0009,30/04/2013,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,01/06/2013,281.548,soggiacenza statica,55.2,226.348
CO,BREGNANO,PO0130280U0009,01/07/2013,281.548,soggiacenza statica,55.6,225.948
CO,BREGNANO,PO0130280U0009,01/08/2013,281.548,soggiacenza statica,55.5,226.048
CO,BREGNANO,PO0130280U0009,01/09/2013,281.548,soggiacenza statica,56.1,225.448
CO,BREGNANO,PO0130280U0009,01/10/2013,281.548,soggiacenza statica,56.3,225.248
CO,BREGNANO,PO0130280U0009,01/11/2013,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,01/12/2013,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,01/01/2014,281.548,soggiacenza statica,56.3,225.248
CO,BREGNANO,PO0130280U0009,01/02/2014,281.548,soggiacenza statica,54.7,226.848
CO,BREGNANO,PO0130280U0009,01/03/2014,281.548,soggiacenza statica,54.7,226.848
CO,BREGNANO,PO0130280U0009,01/04/2014,281.548,soggiacenza statica,54.6,226.948
CO,BREGNANO,PO0130280U0009,01/05/2014,281.548,soggiacenza statica,55.1,226.448
CO,BREGNANO,PO0130280U0009,01/06/2014,281.548,soggiacenza statica,55.3,226.248
CO,BREGNANO,PO0130280U0009,01/07/2014,281.548,soggiacenza statica,55.4,226.148
CO,BREGNANO,PO0130280U0009,01/08/2014,281.548,soggiacenza statica,55.2,226.348
CO,BREGNANO,PO0130280U0009,01/09/2014,281.548,soggiacenza statica,55.2,226.348
CO,BREGNANO,PO0130280U0009,01/10/2014,281.548,soggiacenza statica,55.5,226.048
CO,BREGNANO,PO0130280U0009,01/11/2014,281.548,soggiacenza statica,54.2,227.348
CO,BREGNANO,PO0130280U0009,01/12/2014,281.548,soggiacenza statica,54,227.548
CO,BREGNANO,PO0130280U0009,01/01/2015,281.548,soggiacenza statica,53.8,227.748
CO,BREGNANO,PO0130280U0009,01/02/2015,281.548,soggiacenza statica,54.5,227.048
CO,BREGNANO,PO0130280U0009,01/03/2015,281.548,soggiacenza statica,54.5,227.048
CO,BREGNANO,PO0130280U0009,01/04/2015,281.548,soggiacenza statica,55.3,226.248
CO,BREGNANO,PO0130280U0009,01/05/2015,281.548,soggiacenza statica,55.5,226.048
CO,BREGNANO,PO0130280U0009,01/06/2015,281.548,soggiacenza statica,55.6,225.948
CO,BREGNANO,PO0130280U0009,01/07/2015,281.548,soggiacenza statica,55.6,225.948
CO,BREGNANO,PO0130280U0009,01/08/2015,281.548,soggiacenza statica,55.6,225.948
CO,BREGNANO,PO0130280U0009,01/09/2015,281.548,soggiacenza statica,55.6,225.948
CO,BREGNANO,PO0130280U0009,01/10/2015,281.548,soggiacenza statica,55.6,225.948
CO,BREGNANO,PO0130280U0009,01/11/2015,281.548,soggiacenza statica,55.9,225.648
CO,BREGNANO,PO0130280U0009,01/12/2015,281.548,soggiacenza statica,56,225.548
CO,BREGNANO,PO0130280U0009,01/01/2016,281.548,soggiacenza statica,57.1,224.448
CO,BREGNANO,PO0130280U0009,01/02/2016,281.548,soggiacenza statica,55.7,225.848
CO,BREGNANO,PO0130280U0009,01/03/2016,281.548,soggiacenza statica,55.7,225.848
CO,BREGNANO,PO0130280U0009,01/04/2016,281.548,soggiacenza statica,56.75,224.798
CO,BREGNANO,PO0130280U0009,01/05/2016,281.548,soggiacenza statica,56.35,225.198
CO,BREGNANO,PO0130280U0009,01/06/2016,281.548,soggiacenza statica,56.2,225.348
CO,BREGNANO,PO0130280U0009,01/07/2016,281.548,soggiacenza statica,56.1,225.448
CO,BREGNANO,PO0130280U0009,01/08/2016,281.548,soggiacenza statica,55.9,225.648
CO,BREGNANO,PO0130280U0009,01/09/2016,281.548,soggiacenza statica,56.1,225.448
CO,BREGNANO,PO0130280U0009,01/10/2016,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,01/11/2016,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,01/12/2016,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,16/01/2017,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,16/02/2017,281.548,soggiacenza statica,57.1,224.448
CO,BREGNANO,PO0130280U0009,15/03/2017,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,28/04/2017,281.548,soggiacenza statica,57.5,224.048
CO,BREGNANO,PO0130280U0009,30/05/2017,281.548,soggiacenza statica,57.5,224.048
CO,BREGNANO,PO0130280U0009,29/06/2017,281.548,soggiacenza statica,57.4,224.148
CO,BREGNANO,PO0130280U0009,02/08/2017,281.548,soggiacenza statica,57.3,224.248
CO,BREGNANO,PO0130280U0009,07/09/2017,281.548,soggiacenza statica,56.8,224.748
CO,BREGNANO,PO0130280U0009,03/10/2017,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,03/11/2017,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,04/12/2017,281.548,soggiacenza statica,57.1,224.448
CO,BREGNANO,PO0130280U0009,02/01/2018,281.548,soggiacenza statica,57.4,224.148
CO,BREGNANO,PO0130280U0009,07/02/2018,281.548,soggiacenza statica,57.9,223.648
CO,BREGNANO,PO0130280U0009,07/03/2018,281.548,soggiacenza statica,57.8,223.748
CO,BREGNANO,PO0130280U0009,03/04/2018,281.548,soggiacenza statica,57.5,224.048
CO,BREGNANO,PO0130280U0009,03/05/2018,281.548,soggiacenza statica,57.4,224.148
CO,BREGNANO,PO0130280U0009,04/06/2018,281.548,soggiacenza statica,56.5,225.048
CO,BREGNANO,PO0130280U0009,05/07/2018,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,01/08/2018,281.548,soggiacenza statica,56.2,225.348
CO,BREGNANO,PO0130280U0009,20/09/2018,281.548,soggiacenza statica,56.4,225.148
CO,BREGNANO,PO0130280U0009,03/10/2018,281.548,soggiacenza statica,56.5,225.048
CO,BREGNANO,PO0130280U0009,06/11/2018,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,03/12/2018,281.548,soggiacenza statica,56.6,224.948
CO,BREGNANO,PO0130280U0009,08/01/2019,281.548,soggiacenza statica,57,224.548
CO,BREGNANO,PO0130280U0009,04/02/2019,281.548,soggiacenza statica,57.2,224.348
CO,BREGNANO,PO0130280U0009,07/03/2019,281.548,soggiacenza statica,57.3,224.248
CO,BREGNANO,PO0130280U0009,06/05/2019,281.548,soggiacenza statica,57.9,223.648
CO,BREGNANO,PO0130280U0009,04/06/2019,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,15/07/2019,281.548,soggiacenza statica,58.2,223.348
CO,BREGNANO,PO0130280U0009,06/08/2019,281.548,soggiacenza statica,58,223.548
CO,BREGNANO,PO0130280U0009,03/09/2019,281.548,soggiacenza statica,58.5,223.048
CO,BREGNANO,PO0130280U0009,03/10/2019,281.548,soggiacenza statica,58.5,223.048
CO,BREGNANO,PO0130280U0009,04/11/2019,281.548,soggiacenza statica,58.5,223.048
CO,BREGNANO,PO0130280U0009,12/12/2019,281.548,soggiacenza statica,57.9,223.648
CO,BREGNANO,PO0130280U0009,13/01/2020,281.548,soggiacenza statica,56.7,224.848
CO,BREGNANO,PO0130280U0009,04/02/2020,281.548,soggiacenza statica,57.1,224.448
CO,BREGNANO,PO0130280U0009,05/03/2020,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,05/05/2020,281.548,soggiacenza statica,57,224.548
CO,BREGNANO,PO0130280U0009,08/06/2020,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,15/07/2020,281.548,soggiacenza statica,56.8,224.748
CO,BREGNANO,PO0130280U0009,11/08/2020,281.548,soggiacenza statica,57.4,224.148
CO,BREGNANO,PO0130280U0009,01/09/2020,281.548,soggiacenza statica,57.3,224.248
CO,BREGNANO,PO0130280U0009,08/10/2020,281.548,soggiacenza statica,57.1,224.448
CO,BREGNANO,PO0130280U0009,04/02/2021,281.548,soggiacenza statica,56.9,224.648
CO,BREGNANO,PO0130280U0009,02/03/2021,281.548,soggiacenza statica,56.8,224.748
CO,BREGNANO,PO0130280U0009,14/04/2021,281.548,soggiacenza statica,56.6,224.948
CO,BRENNA,PO013029NU0003,01/06/2001,340.871,soggiacenza statica,29.7,311.171
CO,BRENNA,PO013029NU0003,01/09/2001,340.871,soggiacenza statica,31,309.871
CO,BRENNA,PO013029NU0003,01/10/2001,340.871,soggiacenza statica,31,309.871
CO,BRENNA,PO013029NU0003,01/11/2001,340.871,soggiacenza statica,31.2,309.671
CO,BRENNA,PO013029NU0003,01/12/2001,340.871,soggiacenza statica,31.85,309.021
CO,BRENNA,PO013029NU0003,01/06/2002,340.871,soggiacenza statica,32.25,308.621
CO,BRENNA,PO013029NU0003,01/10/2002,340.871,soggiacenza statica,32,308.871
CO,BRENNA,PO013029NU0003,01/11/2002,340.871,soggiacenza statica,30.7,310.171
CO,BRENNA,PO013029NU0003,01/01/2003,340.871,soggiacenza statica,30,310.871
CO,BRENNA,PO013029NU0003,01/02/2003,340.871,soggiacenza statica,30.3,310.571
CO,BRENNA,PO013029NU0003,01/03/2003,340.871,soggiacenza statica,30.7,310.171
CO,BRENNA,PO013029NU0003,01/04/2003,340.871,soggiacenza statica,31,309.871
CO,BRENNA,PO013029NU0003,01/07/2003,340.871,soggiacenza statica,32.73,308.141
CO,BRENNA,PO013029NU0003,01/08/2003,340.871,soggiacenza statica,32.3,308.571
CO,BRENNA,PO013029NU0003,01/09/2003,340.871,soggiacenza statica,32.25,308.621
CO,BRENNA,PO013029NU0003,01/12/2003,340.871,soggiacenza statica,32.65,308.221
